[29673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21890, 0, 0, 0, 45, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9025, 5, 0, 0, 12979, 176, 0, 0, 23, 38, 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 18349, 102, 0, 0, 5615, 170, 0, 0, 0, 0, 0, 0]
[13593, 25932, 1359, 0, 0, 104, 743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8557, 14654, 136, 0, 0, 3091, 6208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 811, 5565, 0, 0, 2, 7040, 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 391, 0, 0, 0, 8876, 585, 0, 0, 1, 34, 0, 0, 0, 0, 0]
[25448, 6986, 0, 0, 271, 3030, 455, 3, 0, 0, 0, 4, 0, 0, 0, 0, 163, 3, 0, 0, 3518, 2321, 1621, 134, 7077, 322, 978, 9143, 0, 0, 0, 540, 0, 0, 0, 0, 29, 46, 0, 0, 12318, 3339, 519, 1972, 12, 158, 1, 13663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 61, 0, 0, 17, 144, 3958]
[34113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13308, 7, 0, 0, 46, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10225, 8, 0, 0, 13338, 912, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 829, 17, 0, 0, 21165, 1268, 0, 0, 2752, 273, 7, 0, 0, 0, 0, 0]
[33890, 434, 0, 0, 2442, 3162, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5170, 250, 0, 0, 708, 2216, 777, 0, 0, 398, 773, 0, 0, 0, 0, 0, 10343, 637, 0, 0, 138, 1881, 145, 0, 0, 68, 281, 0, 0, 0, 2, 0, 16223, 2158, 0, 0, 2193, 9761, 341, 0, 2, 1837, 2066, 1, 0, 1, 1, 0]
[70955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1078, 0, 0, 0, 132, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17610, 20, 0, 0, 347, 102, 0, 0, 228, 81, 5, 0, 0, 0, 0, 0, 3697, 770, 0, 0, 232, 1715, 16, 0, 5, 123, 838, 0, 0, 0, 331, 13]
[83828, 418, 1, 0, 3, 59, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2344, 185, 0, 0, 465, 822, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4952, 29, 0, 0, 140, 728, 54, 0, 0, 41, 420, 19, 0, 0, 112, 18, 465, 20, 0, 0, 114, 824, 26, 0, 0, 44, 804, 55, 0, 0, 566, 543]
[20106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35398, 3, 0, 0, 102, 9, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2029, 1, 0, 0, 3307, 65, 1, 0, 639, 33, 3, 0, 35, 47, 27, 0]
[28870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23883, 0, 0, 0, 38, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15219, 0, 0, 0, 123, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25037, 0, 0, 0, 4217, 22, 0, 0, 104, 46, 0, 0, 82, 203, 322, 112]
[46416, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11016, 32, 0, 0, 2913, 1093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 724, 0, 0, 0, 11939, 5110, 0, 0, 269, 5765, 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1601, 10, 0, 0, 5345, 5231, 10, 0, 324, 13, 0, 0]
[31518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22371, 15, 0, 0, 17, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23042, 14, 0, 0, 396, 345, 1, 0, 65, 13, 6, 0, 0, 1, 0, 0, 7635, 6, 0, 0, 7468, 271, 1, 0, 3694, 418, 50, 0, 322, 465, 111, 0]
[45989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18451, 38, 0, 0, 1300, 768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6967, 40, 0, 0, 5758, 1331, 3, 0, 25, 19, 9, 0, 0, 0, 0, 0, 4859, 31, 0, 0, 6699, 1676, 3, 0, 1662, 1339, 121, 0, 939, 266, 11, 0]
[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 23, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 529, 0, 0, 0, 178, 710, 0, 0, 0, 0, 0, 132, 47, 0, 0, 12, 19271, 0, 0, 0, 1064, 5888, 94, 0, 0, 2266, 68017]
[12637, 4231, 0, 0, 1280, 9336, 3042, 362, 0, 0, 183, 10536, 0, 0, 0, 0, 156, 7, 0, 0, 3739, 4814, 2964, 0, 210, 2836, 3636, 6528, 0, 0, 0, 0, 10, 4, 0, 0, 34, 142, 3, 0, 153, 13297, 5588, 2553, 0, 583, 513, 1537, 0, 0, 0, 0, 0, 67, 0, 0, 0, 115, 121, 16, 0, 136, 3252, 3683]
[1002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1636, 5, 0, 0, 182, 610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3131, 0, 0, 0, 356, 527, 2, 0, 22, 3313, 48359, 15, 0, 0, 28, 0, 2577, 0, 0, 0, 3568, 24, 0, 0, 1892, 1782, 13557, 82, 140, 190, 13363, 1941]
[1651, 0, 0, 0, 588, 52, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 5085, 0, 0, 0, 588, 1227, 0, 0, 5, 158, 7, 0, 0, 0, 0, 0, 1248, 0, 0, 0, 2517, 1805, 0, 0, 0, 858, 4031, 0, 0, 0, 810, 1549, 2400, 1, 0, 0, 4813, 3087, 0, 0, 0, 785, 6510, 94, 0, 0, 3775, 54657]
[4838, 534, 0, 0, 89, 1567, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1156, 8, 0, 0, 495, 2540, 297, 0, 0, 7, 142, 0, 0, 0, 0, 0, 2126, 0, 0, 0, 535, 522, 32, 0, 49, 381, 6585, 113, 0, 0, 5, 16, 16703, 0, 0, 0, 3645, 130, 0, 0, 984, 921, 15801, 736, 338, 376, 1926, 34704]
[4379, 0, 0, 0, 1132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 694, 0, 0, 0, 1144, 203, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5063, 1, 0, 0, 2362, 855, 0, 0, 84, 654, 584, 0, 0, 0, 4, 0, 2226, 21, 0, 0, 1729, 112, 0, 0, 1405, 1241, 8270, 189, 2, 166, 1514, 64268]
[356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1634, 19, 0, 0, 220, 827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3708, 4, 0, 0, 340, 1280, 1, 0, 0, 586, 33379, 0, 0, 0, 33, 5, 5053, 0, 0, 0, 863, 253, 4, 0, 848, 760, 23932, 58, 0, 0, 16122, 8019]
[29840, 0, 0, 0, 1064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1515, 0, 0, 0, 11435, 12389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6175, 10, 0, 0, 1017, 2632, 0, 0, 859, 3319, 17031, 0, 0, 0, 14, 0, 5713, 21, 0, 0, 1662, 503, 2, 0, 342, 466, 1962, 1, 0, 11, 273, 48]
[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5376, 0, 0, 0, 726, 603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4949, 0, 0, 0, 2116, 1847, 0, 0, 10, 1138, 1302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2913, 364, 0, 0, 1171, 624, 12167, 59, 981, 643, 7585, 53725]
[16936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8324, 0, 0, 0, 174, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9807, 1, 0, 0, 3487, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12737, 3, 0, 0, 46301, 117, 0, 0, 68, 62, 0, 0, 81, 47, 0, 0]
[6110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14677, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11850, 0, 0, 0, 12060, 76, 0, 0, 22, 1, 0, 0, 0, 0, 0, 0, 29633, 0, 0, 0, 18339, 128, 0, 0, 3168, 199, 0, 0, 101, 771, 447, 663]
[19326, 0, 0, 0, 445, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4863, 0, 0, 0, 3, 57, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2829, 63, 0, 0, 84, 121, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 17833, 8333, 0, 0, 2832, 40830, 1, 0, 73, 353, 233, 0, 1, 5, 10, 0]
[30186, 109, 0, 0, 11882, 534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 381, 4, 0, 0, 19872, 3736, 77, 0, 5555, 833, 451, 123, 0, 0, 0, 0, 3, 1, 0, 0, 67, 112, 8, 0, 3834, 1649, 2855, 2830, 0, 3, 173, 1741, 0, 0, 0, 0, 0, 0, 0, 0, 8, 196, 23, 3, 0, 8, 137, 10910]
[25600, 0, 0, 0, 518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1882, 0, 0, 0, 3602, 4, 0, 0, 44, 3, 0, 0, 0, 0, 0, 0, 1935, 0, 0, 0, 6459, 7, 0, 0, 3134, 482, 0, 0, 0, 1, 0, 0, 407, 0, 0, 0, 50098, 29, 0, 0, 2713, 1058, 0, 0, 6, 280, 42, 0]
[14923, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25972, 2, 0, 0, 347, 48, 0, 0, 253, 53, 0, 0, 0, 0, 0, 0, 29202, 2475, 0, 0, 207, 800, 0, 0, 12, 64, 1, 0, 0, 0, 0, 0, 3478, 7990, 0, 0, 78, 10793, 114, 0, 76, 381, 601, 3, 3, 76, 100, 103]
[1643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7336, 0, 0, 0, 4065, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1118, 0, 0, 0, 16975, 38, 0, 0, 12894, 342, 0, 0, 1507, 30, 0, 0, 106, 0, 0, 0, 3109, 15, 0, 0, 19305, 2167, 0, 0, 24378, 3255, 0, 0]
[3924, 0, 0, 0, 2144, 417, 0, 0, 106, 90, 1, 0, 0, 0, 0, 0, 3939, 22, 0, 0, 82, 203, 3, 0, 1, 151, 118, 3, 0, 0, 0, 0, 20614, 490, 0, 0, 39, 76, 5, 0, 1, 2, 15, 0, 0, 0, 0, 0, 19032, 32147, 110, 0, 1224, 5425, 4387, 123, 535, 88, 966, 955, 417, 449, 0, 0]
[4250, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18575, 1616, 0, 0, 33, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13465, 15493, 9, 0, 0, 705, 191, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2012, 22495, 1875, 0, 0, 554, 14781, 1845, 0, 0, 134, 128, 0, 0, 0, 0]
[5757, 0, 0, 0, 76, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11615, 7, 0, 0, 164, 98, 0, 0, 563, 0, 0, 0, 0, 0, 0, 0, 27326, 124, 0, 0, 3580, 1304, 0, 0, 1376, 106, 0, 0, 0, 1, 0, 0, 11121, 286, 0, 0, 5188, 10114, 0, 0, 8577, 9593, 966, 0, 14, 296, 50, 0]
[25287, 0, 0, 0, 2074, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3172, 26953, 1, 0, 435, 7659, 874, 155, 0, 0, 0, 0, 0, 0, 0, 0, 129, 41, 0, 0, 106, 7716, 14610, 1166, 3, 135, 525, 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 194, 5, 0, 0, 1013, 5357]
[53229, 0, 0, 0, 376, 5, 0, 0, 66, 1, 0, 0, 0, 0, 0, 0, 2331, 5, 0, 0, 285, 234, 0, 0, 178, 302, 15, 0, 309, 353, 10, 0, 6903, 618, 0, 0, 702, 1497, 52, 0, 26, 738, 411, 1, 23, 495, 609, 22, 5641, 5706, 24, 0, 194, 7984, 3986, 42, 0, 506, 2552, 750, 0, 18, 397, 708]
[44899, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 513, 0, 0, 0, 5609, 584, 0, 0, 307, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3762, 127, 0, 0, 24868, 7456, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3662, 5979, 6, 0, 0, 1, 0, 0]
[23313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1989, 0, 0, 0, 1120, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 524, 0, 0, 0, 5110, 49, 0, 0, 51087, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 3, 0, 0, 14760, 116, 0, 0, 0, 0, 0, 0]
[17655, 2686, 0, 0, 11397, 1101, 247, 0, 214, 0, 0, 0, 0, 0, 0, 0, 454, 419, 0, 0, 648, 5909, 7179, 0, 90, 20, 3620, 4081, 0, 0, 0, 226, 4, 0, 0, 0, 6, 362, 409, 0, 0, 148, 5224, 6193, 0, 0, 0, 27044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 431, 196, 0, 0, 163, 2178]
